0.32,24.4,35.9,0,63.28,0,1084.92,0
0.64,43.3,16.3,0,73.66,0,590.57,0
0.96,45.5,16.1,0,78.98,0,410.97,0
1.28,58.5,15.4,0.35,82.7,0,329.34,0
1.61,68.8,7.61,0.15,84.22,0,268.62,0
1.93,76.9,10.3,-0.05,83.17,0,247.67,0
2.24,82,8.09,-0.47,87.04,0,227.56,0
2.57,86.9,7.6,-0.95,88.91,0,205.02,0
2.89,97.6,3.03,-1.43,88.98,0,200.2,0
3.21,100,5.31,-1.14,93.81,0,208.58,0
3.54,107,7.51,-0.39,101.22,0,208.47,0
3.85,113,7.32,0.36,108.53,0,196.07,0
4.17,117,5.21,1.52,115.51,0,179.96,0
4.5,119,5.67,3.07,120.51,0,164.19,0
4.82,127,5.39,4.63,125.42,0,150.99,0
5.15,132,4.34,6.02,129.4,0,138.08,0
5.46,134,2.36,7.16,133.15,0,126,0
5.78,137,0.89,8.31,136.45,0,113.63,0
6.1,140,2.84,9.46,139.41,0,101.19,0
6.43,142,0.88,10.61,141.85,0,86.52,0
6.74,144,1.23,11.77,142.32,0,70.23,0
7.06,146,1.57,12.87,140.94,0,57.67,0
8.04,147,3,16.39,135.68,0,40.74,0
9.04,148,3,20.03,130.79,0,31.83,0
10.04,152,2,23.68,128.1,0,26.64,0
11.04,155,2,27.08,126.67,0,21.02,0
12.05,156,2,30.11,124.98,0,15.42,0
14.05,157,2,34.48,118.12,0,6.42,0
16.07,153,2,36.43,108.22,0,2.95,0
18.13,153,2,37.76,101.1,0,2.39,0
20.05,154,2,39.83,96.4,0,1.44,0
22.12,153,2,40.92,91.56,0,0.72,0
24.03,150,2,41.77,87.03,0,0.28,0
26.1,149,2,43.71,82.67,0,0.16,0
28.16,148,2,45.41,79.06,0,0.08,0
30.08,146,2,45.29,76.07,0,0.04,0
32.14,147,2,44.56,73.27,0,0.02,0
34.06,148,2,44.81,70.91,0,0.01,0
36.12,148,2,45.9,68.62,0,0.01,0
38.19,149,2,46.75,66.59,0,0,0
40.1,150,2,47.48,64.84,0,0,0
42.17,150,3,48.93,63.1,0,0,0
44.08,149,3,47.84,61.63,0,0,0
